id	name	language	english name	srgb_R	srgb_G	srgb_B	cielab_L	cielab_a	cielab_b
21407	암자색	Korean	dark mauve	96	34	57	23	31	0
21607	진한 박하 녹색	Korean	dark mint green	87	131	42	50	-31	42
21707	진한 겨자	Korean	dark mustard	190	169	111	70	-1	33
21907	진한 네이비 블루	Korean	dark navy blue	37	40	73	17	9	-21
22007	어두운 올리브	Korean	dark olive	126	94	73	43	10	17
22307	어두운 파스텔 그린	Korean	dark pastel green	107	124	102	50	-11	10
22407	어두운 복숭아	Korean	dark peach	155	81	71	43	30	20
22607	어두운 핑크색	Korean	dark pink	108	79	87	37	14	0
22807	어두운 보라색	Korean	dark purple	82	58	113	29	23	-28
22907	진한 빨간색	Korean	dark red	102	31	42	23	33	11
23007	진한 장미	Korean	dark rose	137	64	69	37	32	12
23107	진한 로얄 블루	Korean	dark royal blue	68	100	172	43	11	-42
23207	어두운 세이지 색	Korean	dark sage	171	125	123	57	17	8
23307	어두운 연어	Korean	dark salmon	203	137	117	63	22	21
23407	어두운 모래색	Korean	dark sand	182	144	112	63	10	22
23507	어두운 바다 녹색	Korean	dark sea green	39	91	91	35	-17	-6
23807	짙은 하늘색	Korean	dark sky blue	67	109	122	44	-11	-12
23907	다크 슬레이트 블루	Korean	dark slate blue	55	69	100	29	4	-20
24007	어두운 황갈색	Korean	dark tan	124	75	55	37	19	20
24107	어둡고 짙은 회갈색	Korean	dark taupe	74	148	131	56	-28	2
24307	어두운 청록색	Korean	dark turquoise	131	159	153	63	-11	0
24407	어두운 보라색	Korean	dark violet	82	58	113	29	23	-28
24507	짙은 노란색	Korean	dark yellow	162	135	43	57	0	51
24607	진한 노란색 녹색	Korean	dark yellow green	200	170	49	70	-1	62
25007	거무스름한 녹색	Korean	darkish green	19	75	19	27	-30	27
25407	깊은 바다색	Korean	deep aqua	90	105	106	43	-5	-3
25807	짙은 라벤더	Korean	deep lavender	153	130	139	57	10	-2
25907	깊은 라일락 색	Korean	deep lilac	177	165	204	70	12	-18
26307	깊은 보라색	Korean	deep purple	61	30	60	17	20	-13
26407	깊은 레드	Korean	deep red	84	19	27	18	30	12
26507	깊은 장미	Korean	deep rose	93	39	24	23	24	21
26607	깊은 바다의 블루	Korean	deep sea blue	27	58	87	23	-1	-21
26907	깊은 옥색	Korean	deep turquoise	55	76	70	30	-10	1
27007	깊은 보라색	Korean	deep violet	61	30	60	17	20	-13
27207	데님 블루	Korean	denim blue	45	55	77	23	2	-14
27307	사막색	Korean	desert	150	133	103	56	2	19
27407	설사색	Korean	diarrhea	183	121	101	57	22	21
27507	진흙	Korean	dirt	98	86	77	37	4	7
27607	흙 갈색	Korean	dirt brown	110	80	68	37	11	12
27707	더러운 블루	Korean	dirty blue	102	116	172	50	9	-31
27807	더러운 녹색	Korean	dirty green	150	148	118	61	-4	16
28007	더러운 핑크	Korean	dirty pink	174	124	134	57	21	2
28107	더러운 자주색	Korean	dirty purple	113	50	73	30	30	-1
28207	더러운 노란색	Korean	dirty yellow	174	128	41	57	9	52
28307	다저 블루	Korean	dodger blue	54	68	120	30	10	-31
28507	칙칙한 녹색	Korean	drab green	78	91	54	37	-12	20
28607	말은 피색	Korean	dried blood	53	17	29	11	20	0
28907	둔한 갈색	Korean	dull brown	229	205	150	83	1	31
29007	단조로운 녹색	Korean	dull green	83	107	101	43	-10	0
29107	썩은 오렌지	Korean	dull orange	188	95	28	51	33	52
29207	무딘 핑크	Korean	dull pink	169	147	156	63	10	-2
29407	무딘 빨간색	Korean	dull red	118	48	54	30	31	11
29507	무딘 상오리	Korean	dull teal	104	103	91	44	-2	7
29607	무딘 노란색	Korean	dull yellow	158	113	25	51	10	51
29707	황혼	Korean	dusk	24	7	9	3	7	2
29907	어스레한 파랑	Korean	dusky blue	143	171	207	69	-1	-21
30107	어스레한 자주색	Korean	dusky purple	87	100	146	43	7	-27
30207	어스레한 장미	Korean	dusky rose	113	19	26	24	40	22
30507	먼지가 녹색	Korean	dusty green	108	123	103	50	-10	9
30807	먼지 핑크색	Korean	dusty pink	138	113	123	50	12	-2
30907	먼지 자주색	Korean	dusty purple	103	76	120	37	21	-21
31107	먼지쌓인 장미	Korean	dusty rose	109	58	43	30	21	19
31207	먼지묻은 상오리	Korean	dusty teal	90	103	120	43	-1	-11
31307	대지 색	Korean	earth	70	27	25	16	21	11
31607	베이지색	Korean	ecru	192	192	146	77	-7	23
31907	가지의 보라색	Korean	eggplant purple	44	25	28	11	10	2
32707	에메랄드	Korean	emerald	76	150	116	57	-31	11
32907	상록수	Korean	evergreen	77	90	69	37	-10	11
33007	퇴색한 파란색	Korean	faded blue	23	44	72	18	2	-20
33207	어두운 오렌지	Korean	faded orange	142	87	86	43	23	10
33307	퇴색한 분홍색	Korean	faded pink	140	89	86	43	21	11
33407	퇴색한 보라색​	Korean	faded purple	154	128	135	56	11	0
33707	엷은 황갈색	Korean	fawn	125	97	72	43	8	19
33907	고사리 녹색	Korean	fern green	97	106	68	43	-11	20
34507	거품 녹색	Korean	foam green	206	235	203	90	-15	12
34607	숲	Korean	forest	28	46	24	17	-13	12
34707	숲의 녹색	Korean	forest green	46	60	37	24	-11	12
34907	프랑스 블루	Korean	french blue	152	149	192	63	10	-22
35307	금	Korean	gold	249	222	121	89	-3	53
35407	황금	Korean	golden	171	105	24	51	20	52
35507	황금빛 갈색	Korean	golden brown	124	74	55	37	19	20
35607	황금 막대	Korean	golden rod	199	169	88	70	1	45
35707	황금색	Korean	golden yellow	239	203	104	83	1	53
35807	골든로드	Korean	goldenrod	217	165	52	71	9	62
36107	자몽	Korean	grapefruit	208	137	77	63	21	43
36207	잔디	Korean	grass	84	111	45	43	-21	33
36507	녹색	Korean	green	60	116	47	44	-32	32
36807	녹색 갈색	Korean	green brown	128	120	65	50	-5	31
36907	녹색 회색	Korean	green grey	255	241	252	97	7	-3
37007	녹색 상오리	Korean	green teal	60	113	90	44	-24	7
37307	초록빛이 도는	Korean	greenish	136	139	76	56	-11	33
37407	녹색 베이지	Korean	greenish beige	212	206	183	83	-2	12
37607	녹색적인 갈색	Korean	greenish brown	158	153	131	63	-2	13
37807	녹색 회색	Korean	greenish grey	254	241	255	97	8	-9
37907	녹색 황갈색	Korean	greenish tan	81	90	53	37	-11	21
38007	녹색적인 상오리	Korean	greenish teal	63	132	100	50	-30	11
38507	녹색을 띤 회색	Korean	greeny grey	194	184	168	75	1	9
38707	회색	Korean	grey	84	87	84	37	-2	1
38907	회색 갈색	Korean	grey brown	218	194	207	81	11	-3
39007	회색 녹색	Korean	grey green	110	142	136	57	-12	-1
39107	회색 핑크색	Korean	grey pink	118	119	121	50	0	-1
39307	회색빛이 도는 상오리	Korean	grey teal	102	103	102	43	-1	1
39407	회색적인 블루	Korean	greyblue	51	53	63	22	2	-7
39507	회색이 또는	Korean	greyish	105	58	56	30	20	10
39607	회색빛 블루	Korean	greyish blue	150	161	184	66	1	-13
39707	회색빛 갈색	Korean	greyish brown	163	128	118	57	12	10
39807	회색빛 녹색	Korean	greyish green	97	124	119	50	-11	0
39907	회색빛 분홍색	Korean	greyish pink	171	122	134	56	21	1
40007	회색빛이 나는 자주색	Korean	greyish purple	199	160	145	69	12	13
40107	회색빛 상오리	Korean	greyish teal	134	114	96	49	5	13
40307	건메탈	Korean	gunmetal	79	86	95	36	-1	-6
40407	개암 나무 색	Korean	hazel	127	95	65	43	9	22
40607	헬리오트로프	Korean	heliotrope	119	84	169	43	32	-41
40807	병원 푸른	Korean	hospital green	248	211	175	87	8	23
41107	핫 핑크	Korean	hot pink	195	76	138	50	54	-10
41307	사냥꾼 녹색	Korean	hunter green	50	60	24	24	-11	21
41707	인도 빨강	Korean	indian red	157	79	66	43	31	23
42207	상아	Korean	ivory	153	132	97	56	2	22
42307	옥	Korean	jade	161	175	148	70	-10	12
42407	비취 녹색	Korean	jade green	86	130	100	50	-22	11
43007	카키색의	Korean	khaki	166	150	135	63	3	10
43107	카키 그린	Korean	khaki green	91	88	71	37	-2	10
43407	라벤더	Korean	lavender	131	108	171	50	23	-31
43507	라벤더 블루	Korean	lavender blue	106	116	173	50	10	-31
43607	라벤더 핑크	Korean	lavender pink	179	146	153	64	14	1
44207	레몬	Korean	lemon	226	209	80	83	-9	64
44707	살짝 아쿠아	Korean	light aqua	191	181	180	75	3	2
44907	라이트 베이지	Korean	light beige	199	187	182	77	4	4
45007	연한 파랑	Korean	light blue	42	128	172	51	-10	-30
45207	하늘색 회색	Korean	light blue grey	93	120	153	50	-1	-21
45507	밝은 갈색	Korean	light brown	149	87	50	43	22	32
45907	밝은 숲속 녹색	Korean	light forest green	48	61	37	24	-11	13
46307	밝은 녹색 파랑	Korean	light green blue	95	168	130	63	-32	13
46407	밝은 녹색 파랑	Korean	light greenish blue	95	168	130	63	-32	13
46507	밝은 회색	Korean	light grey	212	192	167	79	3	15
46907	카키 빛	Korean	light khaki	229	239	248	94	-2	-5
47007	가벼운 라벤더	Korean	light lavendar	255	238	243	97	12	2
47107	라이트 라벤더	Korean	light lavender	225	197	227	83	15	-11
47207	밝은 하늘색	Korean	light light blue	176	214	231	83	-8	-13
47307	밝은 라이트 그린	Korean	light light green	126	142	114	57	-11	13
47407	밝은 라일락	Korean	light lilac	130	92	120	44	20	-10
47607	밝은 라임 그린	Korean	light lime green	173	200	127	77	-21	34
47807	밝은 적갈색	Korean	light maroon	160	80	52	43	31	31
47907	자주빛 빛	Korean	light mauve	86	43	58	24	22	0
48007	라이트 민트	Korean	light mint	181	255	255	97	-17	-20
48107	밝은 민트 그린	Korean	light mint green	118	185	169	71	-25	2
48407	밝은 바다 블루 색	Korean	light navy	25	42	72	17	4	-21
48507	밝은 네이비 블루	Korean	light navy blue	47	55	91	24	7	-22
48707	밝은 올리브	Korean	light olive	142	157	114	63	-13	21
48807	옅은 올리브 그린	Korean	light olive green	130	139	127	57	-6	5
48907	밝은 오렌지	Korean	light orange	243	171	128	76	22	33
49007	밝은 파스텔 그린	Korean	light pastel green	216	208	183	83	-1	13
49207	빛 복숭아	Korean	light peach	200	164	153	70	12	11
49407	라이트 핑크	Korean	light pink	232	199	203	83	12	2
49707	밝은 적색	Korean	light red	190	52	35	44	54	42
50007	가벼운 세이지	Korean	light sage	249	244	242	97	1	2
50107	빛 연어	Korean	light salmon	191	146	98	64	11	32
50507	밝은 하늘색	Korean	light sky blue	177	213	231	83	-8	-12
50607	밝은 황갈색	Korean	light tan	225	180	151	77	12	21
51007	밝은 보라색	Korean	light violet	170	145	173	63	15	-12
51107	밝은 노란색	Korean	light yellow	184	152	30	64	0	62
51207	밝은 노란색 녹색	Korean	light yellow green	216	186	86	76	-1	54
51307	밝은 황록색	Korean	light yellowish green	219	233	182	90	-13	23
51407	옅은 블루	Korean	lightblue	121	137	172	57	2	-21
51807	밝은 파란색	Korean	lightish blue	62	102	173	44	9	-42
51907	밝은듯한 녹색	Korean	lightish green	137	163	93	63	-21	33
52207	라일락 꽃	Korean	lilac	219	200	229	83	12	-12
52707	립스틱색	Korean	lipstick	142	88	88	43	23	9
52907	마카로니와 치즈색	Korean	macaroni and cheese	227	154	71	69	20	53
53007	마젠타	Korean	magenta	182	87	135	50	44	-9
53107	마호가니	Korean	mahogany	106	58	37	30	19	22
53207	옥수수	Korean	maize	125	123	43	50	-10	42
53307	망고	Korean	mango	241	204	51	83	-1	75
53507	금잔화	Korean	marigold	235	154	0	70	21	75
53607	마린	Korean	marine	0	11	39	3	4	-19
53707	해양 파란	Korean	marine blue	66	88	118	37	1	-20
53807	적갈색	Korean	maroon	39	0	0	3	18	6
53907	연보랏 빛의	Korean	mauve	36	21	42	10	12	-11
54007	미디엄 블루	Korean	medium blue	64	87	122	36	1	-22
54307	중간 회색	Korean	medium grey	219	209	207	85	3	2
54507	중간 보라색	Korean	medium purple	160	123	147	56	19	-8
54707	메를로 색	Korean	merlot	166	40	19	37	50	43
54807	메탈릭 블루	Korean	metallic blue	22	35	103	17	21	-41
55107	자정의 색	Korean	midnight	21	8	17	3	6	-2
55207	자정 블루	Korean	midnight blue	19	9	17	3	4	-2
55407	군사 녹색	Korean	military green	91	87	65	37	-2	13
55507	밀크 초콜릿	Korean	milk chocolate	107	58	35	30	20	23
55607	박하	Korean	mint	115	166	94	63	-31	32
55707	민트 그린	Korean	mint green	142	200	188	77	-21	0
55907	모카	Korean	mocha	235	205	149	84	3	32
56007	이끼	Korean	moss	33	45	23	17	-11	13
56107	이끼 녹색	Korean	moss green	35	46	8	17	-11	21
56207	이끼 낀 녹색	Korean	mossy green	95	107	66	43	-12	21
56307	진흙	Korean	mud	98	86	77	37	3	7
56407	진흙 갈색	Korean	mud brown	121	97	65	43	5	22
56507	진흙 녹색	Korean	mud green	96	87	53	37	-2	21
56607	진흙 갈색	Korean	muddy brown	121	97	65	43	5	22
56707	진흙 녹색	Korean	muddy green	80	72	42	31	-2	19
57107	버섯 색	Korean	mushroom	85	68	53	30	5	12
57307	겨자 갈색	Korean	mustard brown	175	127	40	57	11	52
57407	겨자 그린	Korean	mustard green	197	168	91	70	1	43
57507	겨자 노랑	Korean	mustard yellow	165	133	45	57	3	49
57607	음소거된 블루	Korean	muted blue	4	12	27	3	1	-10
57907	음소거된 자주색	Korean	muted purple	24	69	66	26	-16	-3
58007	지저분한 녹색	Korean	nasty green	73	133	81	50	-31	22
58207	네이비 블루	Korean	navy blue	37	40	66	17	6	-17
58407	네온 블루	Korean	neon blue	67	144	189	57	-10	-31
58607	네온 핑크	Korean	neon pink	239	139	171	69	41	0
58807	네온 레드	Korean	neon red	168	37	40	37	52	32
58907	네온 옐로우	Korean	neon yellow	212	239	68	90	-29	75
59007	멋진 블루	Korean	nice blue	46	70	121	30	8	-32
59107	밤같은 파란	Korean	night blue	48	55	71	23	1	-11
59207	대양	Korean	ocean	75	87	106	37	0	-12
59307	대양같은 파랑	Korean	ocean blue	55	111	136	44	-10	-20
59407	바다 녹색	Korean	ocean green	102	144	136	57	-16	0
59507	황토	Korean	ocher	209	138	81	64	22	41
59607	황토	Korean	ochre	209	138	80	64	22	41
59707	오크르	Korean	ocre	206	163	129	70	11	24
59807	나간 블루	Korean	off blue	45	41	39	17	1	2
59907	나간 녹색	Korean	off green	177	170	151	70	-1	11
60207	옛날 핑크	Korean	old pink	176	122	134	57	23	2
60307	오래된 장미색	Korean	old rose	78	48	22	23	11	22
60407	올리브	Korean	olive	177	174	91	70	-11	43
60607	칙칙한 올리브	Korean	olive drab	224	205	167	83	1	21
60707	올리브 그린	Korean	olive green	97	106	56	43	-12	27
60907	오렌지	Korean	orange	238	120	33	63	40	63
61107	오렌지 핑크	Korean	orange pink	231	149	152	70	31	11
61307	오렌지색 노란색	Korean	orange yellow	219	163	48	70	11	63
61407	오렌지적인 색	Korean	orangeish	227	128	60	63	33	52
61507	오렌지 빨강	Korean	orangered	195	85	66	50	43	32
61607	오렌지적인 갈색	Korean	orangey brown	166	104	83	50	22	22
61907	오렌지적인 색	Korean	orangish	227	128	60	63	33	52
62007	오렌지적인 갈색	Korean	orangish brown	165	104	83	50	22	22
62307	창백한	Korean	pale	205	161	153	70	15	11
62407	엷은 아쿠아	Korean	pale aqua	196	233	232	90	-12	-4
62507	하늘색	Korean	pale blue	186	232	245	89	-12	-11
62607	엷은 갈색	Korean	pale brown	131	96	51	43	9	31
62707	연한 청록색	Korean	pale cyan	191	228	228	88	-12	-4
62807	엷은 골드	Korean	pale gold	220	182	164	77	11	14
62907	엷은 녹색	Korean	pale green	146	160	131	64	-10	13
63207	엷은 라이트 그린	Korean	pale light green	174	255	255	97	-27	-6
63307	연한 라일락	Korean	pale lilac	182	141	173	63	21	-11
63807	엷은 올리브	Korean	pale olive	190	170	133	70	2	22
63907	연한 올리브 그린	Korean	pale olive green	159	155	115	63	-5	21
64007	연한 오렌지	Korean	pale orange	134	73	38	38	23	31
64207	연한 핑크색	Korean	pale pink	187	142	154	63	19	0
64307	엷은 자주색	Korean	pale purple	172	144	156	63	13	-3
64407	엷은 적색	Korean	pale red	105	58	53	30	20	12
64507	창백한 장미	Korean	pale rose	255	213	158	88	8	33
64607	엷은 연어	Korean	pale salmon	150	111	63	50	10	32
64707	엷은 하늘색	Korean	pale sky blue	152	224	255	87	-9	-33
64807	엷은 상오리	Korean	pale teal	233	247	255	97	-2	-7
64907	연한 청록색	Korean	pale turquoise	193	229	226	89	-12	-2
65207	양피지 색	Korean	parchment	237	200	153	83	7	28
65307	파스텔 블루	Korean	pastel blue	230	196	185	82	10	10
65407	파스텔 그린	Korean	pastel green	186	213	192	83	-13	7
65507	파스텔 오렌지	Korean	pastel orange	221	180	170	77	13	11
65607	파스텔 핑크	Korean	pastel pink	228	175	187	76	21	1
65707	파스텔 보라색	Korean	pastel purple	202	175	202	75	14	-10
65807	파스텔 레드	Korean	pastel red	214	131	139	64	33	9
65907	파스텔 옐로우	Korean	pastel yellow	238	228	169	90	-5	30
66007	완두콩	Korean	pea	138	163	75	63	-23	42
66107	완두콩 녹색	Korean	pea green	201	213	164	83	-12	23
66207	완두콩 수프	Korean	pea soup	175	174	110	70	-9	33
66307	완두콩 수프 녹색	Korean	pea soup green	194	169	91	70	-1	43
66407	복숭아	Korean	peach	213	103	82	57	41	32
66507	피치 핑크	Korean	peachy pink	195	140	136	63	20	10
66607	광택이있는 청색	Korean	peacock blue	20	41	85	17	9	-29
67107	가솔린 색	Korean	petrol	134	136	137	57	0	-1
67207	돼지 핑크	Korean	pig pink	214	157	157	70	21	8
67307	소나무	Korean	pine	81	90	51	37	-11	22
67407	소나무 녹색	Korean	pine green	44	61	40	24	-11	11
67507	핑크, 분홍색	Korean	pink	241	193	224	83	22	-9
67807	분홍빛이 도는	Korean	pinkish	144	132	117	56	2	10
67907	분홍빛이 도는 갈색	Korean	pinkish brown	174	148	148	64	10	4
68007	분홍빛이 도는 회색	Korean	pinkish grey	96	85	66	37	1	13
68407	분홍빛이 도는 황갈색	Korean	pinkish tan	115	101	68	43	0	21
68507	분홍색을 띤	Korean	pinky	164	129	102	57	10	20
68807	오줌같은 노랑	Korean	piss yellow	126	123	27	50	-11	49
68907	피스타치오	Korean	pistachio	206	188	147	77	0	23
69107	매화 자주색	Korean	plum purple	87	41	50	23	22	4
69307	똥	Korean	poo	117	78	33	37	12	33
69407	똥 갈색	Korean	poo brown	61	35	23	17	11	13
69507	똥	Korean	poop	118	78	33	37	12	32
69607	똥 갈색	Korean	poop brown	80	49	24	23	12	21
70107	이	Korean	puce	163	105	85	50	21	21
70307	토같은 갈색	Korean	puke brown	140	63	36	37	31	32
70507	토의 노란색	Korean	puke yellow	181	151	56	64	0	52
70707	호박 오렌지	Korean	pumpkin orange	222	104	23	57	42	61
71107	보라색 ​​갈색	Korean	purple brown	77	41	98	24	28	-27
71207	보라색 ​​회색	Korean	purple grey	76	67	91	30	9	-13
71407	보라색 ​​빨간색	Korean	purple red	167	37	40	37	52	32
71507	보라색적인	Korean	purpleish	79	44	73	23	21	-12
72207	자줏빛	Korean	purplish	70	28	42	17	22	0
72407	보라색 ​​갈색	Korean	purplish brown	166	125	117	56	15	10
72507	보라색 ​​회색	Korean	purplish grey	78	66	91	30	10	-13
72607	보라색 ​​분홍색	Korean	purplish pink	194	159	208	70	22	-20
72707	자줏빛 적색	Korean	purplish red	166	38	40	37	51	32
72807	보라색적인 색	Korean	purply	109	51	90	30	31	-11
73007	보라색같은 핑크	Korean	purply pink	168	123	152	57	22	-9
73107	퍼티	Korean	putty	208	228	247	90	-3	-12
73207	달려나가는 녹색	Korean	racing green	28	28	28	10	0	0
73507	원시 시에나 색	Korean	raw sienna	72	56	14	24	2	28
73907	붉은 갈색	Korean	red brown	110	57	42	30	22	20
74207	붉은 자주색	Korean	red purple	99	33	56	24	32	1
74307	붉은 보라색	Korean	red violet	81	46	84	25	23	-17
